NEIGHBORHOOD_UP,NEIGHBORHOOD_DOWN,NEIGHBORHOOD_RIGHT,NEIGHBORHOOD_LEFT,NEIGHBORHOOD_DIST_UP,NEIGHBORHOOD_DIST_DOWN,NEIGHBORHOOD_DIST_RIGHT,NEIGHBORHOOD_DIST_LEFT,COMMAND_CENTER_X,COMMAND_CENTER_Y,AGENT_1_X,AGENT_1_Y,AGENT_2_X,AGENT_2_Y,CAN_FIRE,HEALTH,LIFE_X,LIFE_Y,EXIT_X,EXIT_Y,time,action
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,27,13,17,27,0.104571,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,27,13,17,27,0.2010124,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,27,13,17,27,0.3029894,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,27,13,17,27,0.4041134,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,27,13,17,27,0.5028766,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,27,13,17,27,0.6018127,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,27,13,17,27,0.7039695,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,27,13,17,27,0.8050304,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,27,13,17,27,0.9040152,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,27,13,17,27,1.002742,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,27,13,17,27,1.103866,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,27,13,17,27,1.200836,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,27,13,17,27,1.302781,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,27,13,17,27,1.402672,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,27,13,17,27,1.50338,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,27,13,17,27,1.604938,0
0,1,2,2,0,0.7075546,0.3085001,0.3085001,15,3,27,27,3,27,1,2,27,13,17,27,1.704609,1
0,1,2,2,0,1.207554,0.3085001,0.3085001,15,3,27,27,3,27,1,2,27,13,17,27,1.804419,1
0,1,2,2,0,1.807554,0.3085001,0.3085001,15,3,27,27,3,27,1,2,27,13,17,27,1.906214,1
0,1,2,2,0,2.207553,0.3085001,0.3085001,15,3,27,27,3,27,1,2,27,13,17,27,2.003416,1
0,1,2,2,0,2.707553,0.3085001,0.3085001,15,3,27,26.5,3,27,1,2,27,13,17,27,2.101231,1
0,1,2,2,0,3.207552,0.3085001,0.3085001,15,3,27,26,3,27,1,2,27,13,17,27,2.204407,1
0,1,2,2,0,3.807552,0.3085001,0.3085001,15,3,27,25.39999,3,27,1,2,27,13,17,27,2.307131,1
0,1,2,2,0,4.207551,8.3085,0.3085001,15,3,27,24.99999,3,27,1,2,27,13,17,27,2.403067,1
1,1,2,1,19.90756,4.707551,0.3085001,0.3075551,15,3,27,24.49999,3,27,1,2,27,13,17,27,2.503201,1
1,1,2,1,19.40756,5.207551,0.3085001,0.3075551,15,3,27,23.99999,3,27,1,2,27,13,17,27,2.600243,1
1,1,2,1,18.90756,5.707551,0.3085001,0.3075551,15,3,27,23.49999,3,27,1,2,27,13,17,27,2.703892,1
1,1,2,1,18.40756,6.207554,0.3085001,0.3075551,15,3,27,22.99998,3,27,1,2,27,13,17,27,2.802911,1
1,1,2,1,17.80755,6.807556,0.3085001,0.3075551,15,3,27,22.39998,3,27,1,2,27,13,17,27,2.905643,1
1,1,2,1,17.40755,7.207557,0.3085001,0.3075551,15,3,27,21.99998,3,27,1,2,27,13,17,27,3.000065,1
1,1,2,1,16.90755,7.70756,0.3085001,0.3075551,15,3,27,21.49998,3,27,1,2,27,13,17,27,3.104302,1
1,1,2,2,16.40755,8.207561,0.3085001,0.3085001,15,3,27,20.99998,3,27,1,2,27,13,17,27,3.203521,1
1,1,2,2,15.90755,8.707563,0.3085,0.3085,15,3,27,20.49998,3,27,1,2,27,13,17,27,3.30356,1
1,1,2,2,15.80755,8.807564,0.3085001,0.3085001,15,3,27,19.99997,3,27,1,2,27,13,17,27,3.403076,0
1,1,2,2,15.80755,8.807564,0.3085001,0.3085001,15,3,27,19.49997,3,27,1,2,27,13,17,27,3.503296,0
1,1,2,2,16.20755,8.407562,0.3085001,0.3085001,15,3,27,18.99997,3,27,1,2,27,13,17,27,3.602951,2
1,1,2,1,16.70755,7.907561,0.3085001,0.3075551,15,3,27,18.49997,3,27,1,2,27,13,17,27,3.703891,2
1,1,2,1,16.90755,7.70756,0.3085001,0.3075551,15,3,27,17.89997,3,27,1,2,27,13,17,27,3.805265,0
1,1,2,1,16.90755,7.70756,0.3085001,0.3075551,15,3,27,17.49996,3,27,1,2,27,13,17,27,3.90167,0
1,1,2,1,16.90755,7.70756,0.3085001,0.3075551,15,3,27,16.99996,3,27,1,2,27,13,17,27,4.002373,0
1,1,2,1,16.90755,7.70756,0.3085001,0.3075551,15,3,27.3,16.99996,2.7,27,1,2,27,13,17,27,4.100871,0
1,1,2,1,16.90755,7.70756,0.3085001,0.3075551,15,3,27.3,16.99996,2.7,27,1,2,27,13,17,27,4.203473,0
1,1,2,1,16.90755,7.70756,0.3085001,0.3075551,15,3,27.3,16.99996,2.7,27,1,2,27,13,17,27,4.303383,0
1,1,2,1,16.90755,7.70756,0.3085001,0.3075551,15,3,27.3,16.99996,2.7,27,1,2,27,13,17,27,4.402762,0
1,1,2,1,16.90755,7.70756,0.3085001,0.3075551,15,3,27.3,16.99996,2.7,27,1,2,27,13,17,27,4.505116,0
1,1,2,1,16.90755,7.70756,0.3085001,0.3075551,15,3,27.3,16.99996,2.7,27,1,2,27,13,17,27,4.603642,0
1,1,2,1,16.90755,7.70756,0.3085001,0.3075551,15,3,27.3,16.99996,2.7,27,1,2,27,13,17,27,4.705739,0
1,1,2,1,16.90755,7.70756,0.3085001,0.3075551,15,3,27.3,16.99996,2.7,27,1,2,27,13,17,27,4.802884,0
1,1,2,1,16.90755,7.70756,0.3085001,0.3075551,15,3,27.3,16.99996,2.7,27,1,2,27,13,17,27,4.900882,0
1,1,2,1,16.90755,7.70756,0.3085001,0.3075551,15,3,27.3,16.99996,2.7,27,1,2,27,13,17,27,5.003363,0
1,1,2,1,16.90755,7.70756,0.3085001,0.3075551,15,3,27.3,16.99996,2.7,27,1,2,27,13,17,27,5.100053,0
1,1,2,1,16.90755,7.70756,0.3085001,0.3075551,15,3,27.3,16.99996,2.7,27,1,2,27,13,17,27,5.203425,0
1,1,2,1,16.90755,7.70756,0.3085001,0.3075551,15,3,27.3,16.99996,2.7,27,1,2,27,13,17,27,5.303542,0
1,1,2,1,16.90755,7.70756,0.3085001,0.3075551,15,3,27.3,16.99996,2.7,27,1,2,27,13,17,27,5.400822,0
1,1,2,1,16.90755,7.70756,0.3085001,0.3075551,15,3,27.3,16.99996,2.7,27,1,2,27,13,17,27,5.503169,0
1,1,2,1,16.90755,7.70756,0.3085001,0.3075551,15,3,27.3,16.99996,2.7,27,1,2,27,13,17,27,5.600132,0
1,1,2,1,16.90755,7.70756,0.3085001,0.3075551,15,3,27.3,16.99996,2.7,27,1,2,27,13,17,27,5.708647,0
1,1,2,1,16.90755,7.70756,0.3085001,0.3075551,15,3,27.3,16.99996,2.7,27,1,2,27,13,17,27,5.804272,0
1,1,2,1,16.90755,7.70756,0.3085001,0.3075551,15,3,27.3,16.99996,2.7,27,1,2,27,13,17,27,5.902486,0
1,1,2,1,16.90755,7.70756,0.3085001,0.3075551,15,3,27.3,16.99996,2.7,27,1,2,27,13,17,27,6.000815,0
1,1,2,1,16.90755,7.70756,0.3085001,0.3075551,15,3,27.3,16.99996,2.7,27.3,1,2,27,13,17,27,6.104596,0
1,1,2,1,16.90755,7.70756,0.3085001,0.3075551,15,3,27.3,16.99996,2.7,27.3,1,2,27,13,17,27,6.200053,0
1,1,2,1,16.90755,7.70756,0.3085001,0.3075551,15,3,27.3,16.99996,2.7,27.3,1,2,27,13,17,27,6.3048,0
1,1,2,1,16.90755,7.70756,0.3085001,0.3075551,15,3,27.3,16.99996,2.7,27.3,1,2,27,13,17,27,6.402719,0
1,1,2,1,16.90755,7.70756,0.3085001,0.3075551,15,3,27.3,16.99996,2.7,27.3,1,2,27,13,17,27,6.508384,0
1,1,2,1,16.90755,7.70756,0.3085001,0.3075551,15,3,27.3,16.99996,2.7,27.3,1,2,27,13,17,27,6.602008,0
1,1,2,1,16.90755,7.70756,0.3085001,0.3075551,15,3,27.3,16.99996,2.7,27.3,1,2,27,13,17,27,6.703327,0
1,1,2,1,16.90755,7.70756,0.3085001,0.3075551,15,3,27.3,16.99996,2.7,27.3,1,2,27,13,17,27,6.801527,0
1,1,2,1,16.90755,7.70756,0.3085001,0.3075551,15,3,27.3,16.99996,2.7,27.3,1,2,27,13,17,27,6.904263,0
1,1,2,1,16.90755,7.70756,0.3085001,0.3075551,15,3,27.3,16.99996,2.7,27.3,1,2,27,13,17,27,7.003495,0
1,1,2,1,16.90755,7.70756,0.3085001,0.3075551,15,3,27.3,16.99996,2.7,27.3,1,2,27,13,17,27,7.101892,0
1,1,2,1,16.90755,7.70756,0.3085001,0.3075551,15,3,27.3,16.99996,2.7,27.3,1,2,27,13,17,27,7.20188,0
1,1,2,1,16.90755,7.70756,0.3085001,0.3075551,15,3,27.3,16.99996,2.7,27.3,1,2,27,13,17,27,7.30331,0
1,1,2,1,16.90755,7.70756,0.3085001,0.3075551,15,3,27.3,16.99996,2.7,27.3,1,2,27,13,17,27,7.401407,0
1,1,2,1,16.90755,7.70756,0.3085001,0.3075551,15,3,27.3,16.99996,2.7,27.3,1,2,27,13,17,27,7.50834,0
1,1,2,1,16.90755,7.70756,0.3085001,0.3075551,15,3,27.3,16.99996,2.7,27.3,1,2,27,13,17,27,7.602853,0
1,1,2,1,16.90755,7.70756,0.3085001,0.3075551,15,3,27.3,16.99996,2.7,27.3,1,2,27,13,17,27,7.705022,0
1,1,2,1,16.90755,7.70756,0.3085001,0.3075551,15,3,27.3,16.99996,2.7,27.3,1,2,27,13,17,27,7.805542,0
1,1,2,1,16.90755,7.70756,0.3085001,0.3075551,15,3,27.3,16.99996,2.7,27.3,1,2,27,13,17,27,7.904485,0
1,1,2,1,16.90755,7.70756,0.3085001,0.3075551,15,3,27.3,16.99996,2.7,27.3,1,2,27,13,17,27,8.004966,0
1,1,2,1,16.90755,7.70756,0.3085001,0.3075551,15,3,27.3,16.99996,2.7,27.3,1,2,27,13,17,27,8.103533,0
1,1,2,1,16.90755,7.70756,0.3085001,0.3075551,15,3,27.3,16.99996,2.7,27.3,1,2,27,13,17,27,8.201774,0
1,1,2,1,16.90755,7.70756,0.3085001,0.3075551,15,3,27.3,16.99996,2.7,27.3,1,2,27,13,17,27,8.304775,0
1,1,2,1,16.90755,7.70756,0.3085001,0.3075551,15,3,27.3,16.99996,2.7,27.3,1,2,27,13,17,27,8.404051,0
1,0,2,1,16.90755,0,0.3085001,0.3075551,15,3,27.3,16.99996,2.7,27.3,0,2,27,13,17,27,8.502136,0
1,0,2,1,16.90755,0,0.3085001,0.3075551,15,3,27.3,16.99996,2.7,27.3,0,2,27,13,17,27,8.604559,0
1,0,2,1,16.80755,0,0.3085001,0.3075551,15,3,27.3,16.99996,2.7,27.3,0,2,27,13,17,27,8.703891,1
1,0,2,2,16.30755,0,0.3085001,0.3085001,15,3,27.3,16.99996,2.7,27.3,0,2,27,13,17,27,8.804248,1
1,0,2,2,15.80755,0,0.3085001,0.3085001,15,3,27.3,16.99996,2.7,27.3,0,2,27,13,17,27,8.900168,1
1,0,2,2,15.20754,0,0.3085001,0.3085001,15,3,27.3,16.99996,2.7,27.3,0,2,27,13,17,27,9.008365,1
1,0,2,2,14.80754,0,0.3085001,0.3085001,15,3,27.3,16.99996,2.7,27.3,0,2,27,13,17,27,9.101142,1
1,1,2,1,14.30754,10.30757,0.3085001,8.307554,15,3,27.3,16.99996,2.7,27.3,1,2,27,13,17,27,9.200904,1
1,1,2,2,13.70754,10.90757,0.3085001,0.3085001,15,3,27.3,16.99996,2.7,27.3,1,2,27,13,17,27,9.304927,1
1,1,2,2,13.30754,11.30757,0.3085001,0.3085001,15,3,27.3,16.99996,2.7,27.3,1,2,27,13,17,27,9.40001,1
1,1,2,2,12.70753,11.90758,0.3085001,0.3085001,15,3,27.3,16.99996,2.7,27.3,1,2,27,13,17,27,9.505482,1
1,1,2,2,12.20753,12.40758,0.3085001,0.3085001,15,3,27.3,16.99996,2.7,27.3,1,2,27,13,17,27,9.605479,1
1,1,2,2,11.70753,12.90758,0.3085001,0.3085001,15,3,27.3,16.99996,2.7,27.3,0,2,27,13,17,27,9.705007,1
0,1,2,2,0,13.30758,0.3085001,0.3085001,15,3,27.3,16.99996,2.7,27.3,0,2,27,13,17,27,9.800576,1
0,1,2,2,0,13.80758,0.3085001,0.3085001,15,3,27.3,16.99996,2.7,27.3,0,2,27,13,17,27,9.902072,1
0,1,1,1,0,14.30758,2.307555,8.307555,15,3,27.3,16.99996,2.7,27.3,0,2,27,13,17,27,10.00427,1
0,1,2,2,0,14.80759,0.3085001,0.3085001,15,3,27.3,17.49996,3.2,27.3,0,2,27,13,17,27,10.1022,1
0,1,2,2,0,15.30759,0.3085001,0.3085001,15,3,27.3,17.99997,3.699999,27.3,0,2,27,13,17,27,10.2002,1
0,1,2,2,0,15.80759,0.3085001,0.3085001,15,3,27.3,18.49997,4.199999,27.3,0,2,27,13,17,27,10.30417,1
0,1,2,2,0,16.30759,0.3085001,0.3085001,15,3,27.3,18.99997,4.699998,27.3,0,2,27,13,17,27,10.4033,1
0,1,2,2,0,16.80759,0.3085001,0.3085001,15,3,27.3,19.49997,5.199998,27.3,0,2,27,13,17,27,10.50337,1
0,1,2,2,0,17.30759,0.3085001,0.3085001,15,3,27.3,19.99997,5.699997,27.3,0,2,27,13,17,27,10.60402,1
0,1,2,2,0,17.8076,0.3085001,0.3085001,15,3,27.3,20.49998,6.199997,27.3,0,2,27,13,17,27,10.70255,1
0,1,2,2,0,18.3076,0.3085001,0.3085001,15,3,27.3,20.99998,6.699996,27.3,0,2,27,13,17,27,10.80081,1
1,1,2,2,5.807509,18.8076,0.3085001,0.3085001,15,3,27.3,21.59998,7.299996,27.3,1,2,27,13,17,27,10.90525,0
5,1,2,2,4.616865,18.8076,0.3085001,0.3085001,15,3,27.3,21.99998,7.699996,27.3,1,2,27,13,17,27,11.00425,0
5,1,2,2,4.616865,18.8076,0.3085001,0.3085001,15,3,27.3,22.49998,8.199996,27.3,1,2,27,13,17,27,11.1047,0
5,1,2,2,4.616865,18.8076,0.3085001,0.3085001,15,3,27.3,22.99998,8.699998,27.3,1,2,27,13,17,27,11.20176,0
0,1,2,2,0,18.8076,0.3085001,0.3085001,15,3,27.3,23.49999,9.2,27.3,0,2,27,13,17,27,11.30327,0
0,1,2,2,0,18.8076,0.3085001,0.3085001,15,3,27.3,24.09999,9.800002,27.3,0,2,27,13,17,27,11.40579,0
0,1,2,2,0,18.8076,0.3085001,0.3085001,15,3,27.3,24.49999,10.2,27.3,0,2,27,13,17,27,11.50016,0
6,1,2,2,4.457705,18.8076,0.3085001,0.3085001,15,3,27.3,24.99999,10.70001,27.3,1,2,27,13,17,27,11.60353,0
0,1,2,2,0,18.8076,0.3085001,0.3085001,15,3,27.3,25.49999,11.20001,27.3,0,2,27,13,17,27,11.7039,0
0,1,2,2,0,18.8076,0.3085001,0.3085001,15,3,27.3,26,11.70001,27.3,0,2,27,13,17,27,11.80277,0
0,1,2,2,0,18.8076,0.3085001,0.3085001,15,3,27.3,26.5,12.20001,27.3,0,2,27,13,17,27,11.90048,0
0,1,2,2,0,18.8076,0.3085001,0.3085001,15,3,27.3,27,12.70001,27.3,0,2,27,13,17,27,12.00134,1
0,1,2,2,0,19.3076,0.3085001,0.3085001,15,3,26.8,27,12.70001,27.3,0,2,27,13,17,27,12.102,1
