NEIGHBORHOOD_UP,NEIGHBORHOOD_DOWN,NEIGHBORHOOD_RIGHT,NEIGHBORHOOD_LEFT,NEIGHBORHOOD_DIST_UP,NEIGHBORHOOD_DIST_DOWN,NEIGHBORHOOD_DIST_RIGHT,NEIGHBORHOOD_DIST_LEFT,COMMAND_CENTER_X,COMMAND_CENTER_Y,AGENT_1_X,AGENT_1_Y,AGENT_2_X,AGENT_2_Y,CAN_FIRE,HEALTH,LIFE_X,LIFE_Y,EXIT_X,EXIT_Y,time,action
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,27,9,3,25,0.1086898,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,27,9,3,25,0.204468,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,27,9,3,25,0.302968,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,27,9,3,25,0.4050117,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,27,9,3,25,0.5047907,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,27,9,3,25,0.6012197,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,27,9,3,25,0.7007685,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,27,9,3,25,0.8023328,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,27,9,3,25,0.9028474,4
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,27,9,3,25,1.00292,4
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,27,9,3,25,1.10115,4
0,1,2,1,0,0.407555,0.3085001,8.307555,15,3,27,27,3,27,1,2,27,9,3,25,1.201519,1
0,1,2,2,0,0.7075546,0.3085001,0.3085001,15,3,27,27,3,27,1,2,27,9,3,25,1.301961,0
0,1,2,2,0,0.7075548,0.5085009,0.1084993,15,3,27,27,3,27,1,2,27,9,3,25,1.403034,4
0,1,2,2,0,0.7075547,0.6085013,0.008498904,15,3,27,27,3,27,1,2,27,9,3,25,1.500715,4
0,1,2,2,0,0.7075547,0.6085013,0.008498904,15,3,27,27,3,27,1,2,27,9,3,25,1.603283,4
0,1,2,2,0,0.7075547,0.6085013,0.008498904,15,3,27,27,3,27,1,2,27,9,3,25,1.704554,4
0,1,2,2,0,0.7075547,0.6085013,0.008498904,15,3,27,27,3,27,1,2,27,9,3,25,1.805405,4
0,1,2,2,0,0.7075547,0.6085013,0.008498904,15,3,27,27,3,27,1,2,27,9,3,25,1.902041,4
0,1,2,1,0,0.5075549,0.6085013,8.007555,15,3,27,27,3,27,1,2,27,9,3,25,2.004765,2
0,1,2,1,0,0.1075553,0.6085013,8.007555,15,3,27.3,27,3,27,1,2,27,9,3,25,2.100697,2
0,1,2,1,0,0.007555365,0.6085013,8.007554,15,3,27.3,27,3,27,1,2,27,9,3,25,2.200894,2
0,1,2,1,0,0.007555365,0.6085013,8.007554,15,3,27.3,27,3,27,1,2,27,9,3,25,2.30218,2
2,1,2,1,0.6084998,0.007555365,0.808502,7.807553,15,3,27.3,27,3,27,1,2,27,9,3,25,2.402216,4
2,1,2,1,0.6084998,0.007555365,1.408504,7.207551,15,3,27.3,27,3,27,1,2,27,9,3,25,2.505419,4
2,1,2,1,0.6084998,0.007555365,1.808506,6.807549,15,3,27.3,27,3,27,1,2,27,9,3,25,2.602219,4
2,1,2,1,0.6084998,0.007555365,2.308508,6.307547,15,3,27.3,27,3,27,1,2,27,9,3,25,2.706556,4
2,1,2,1,0.3085001,0.3075551,2.308508,6.307547,15,3,27.3,27,3,27,0,2,27,9,3,25,2.802221,1
