NEIGHBORHOOD_UP,NEIGHBORHOOD_DOWN,NEIGHBORHOOD_RIGHT,NEIGHBORHOOD_LEFT,NEIGHBORHOOD_DIST_UP,NEIGHBORHOOD_DIST_DOWN,NEIGHBORHOOD_DIST_RIGHT,NEIGHBORHOOD_DIST_LEFT,COMMAND_CENTER_X,COMMAND_CENTER_Y,AGENT_1_X,AGENT_1_Y,AGENT_2_X,AGENT_2_Y,CAN_FIRE,HEALTH,LIFE_X,LIFE_Y,EXIT_X,EXIT_Y,time,action
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,23,25,3,25,0.1062248,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,23,25,3,25,0.2038531,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,23,25,3,25,0.3014474,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,23,25,3,25,0.4002115,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,23,25,3,25,0.5024409,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,23,25,3,25,0.6032652,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,23,25,3,25,0.7028849,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,23,25,3,25,0.8027602,0
2,1,2,1,0.3085001,0.3075551,0.808502,7.807554,15,3,27,27,3,27,1,2,23,25,3,25,0.9046257,4
2,1,2,1,0.3085001,0.3075551,1.308504,7.307551,15,3,27,27,3,27,1,2,23,25,3,25,1.001714,4
2,1,2,1,0.3085001,0.3075551,1.808506,6.807549,15,3,27,27,3,27,1,2,23,25,3,25,1.100277,4
2,1,2,1,0.3085001,0.3075551,2.308508,6.307547,15,3,27,27,3,27,1,2,23,25,3,25,1.201947,4
2,1,2,1,0.3085001,0.3075551,2.80851,5.807545,15,3,27,27,3,27,1,2,23,25,3,25,1.300753,4
2,1,2,1,0.3085001,0.3075551,3.308511,5.307544,15,3,27,27,3,27,1,2,23,25,3,25,1.40078,4
2,1,2,1,0.3085001,0.3075551,3.808511,4.807544,15,3,27,27,3,27,1,2,23,25,3,25,1.500865,4
2,1,2,1,10.2085,0.407555,4.10851,4.507544,15,3,27,27,3,27,1,2,23,25,3,25,1.604882,1
2,1,2,2,9.708501,0.9075544,0.1085103,0.5084899,15,3,27,27,3,27,1,2,23,25,3,25,1.70221,1
2,1,2,2,9.208502,1.407554,0.1085103,0.5084899,15,3,27,27,3,27,1,2,23,25,3,25,1.803468,1
2,1,2,2,8.708502,1.907554,0.1085103,0.5084899,15,3,27,27,3,27,1,2,23,25,3,25,1.902165,1
2,1,2,2,8.208502,2.407553,0.1085103,0.5084899,15,3,27,27,3,27,1,2,23,25,3,25,2.000901,1
2,1,2,2,7.708502,2.907553,0.1085102,0.5084899,15,3,27.3,27,3.5,27,1,2,23,25,3,25,2.103624,1
2,1,2,2,7.208503,3.407552,0.1085103,0.5084899,15,3,27.3,27,3.999999,27,1,2,23,25,3,25,2.202464,1
2,1,2,2,6.708503,3.907551,0.1085103,0.5084899,15,3,27.3,27,4.499999,27,1,2,23,25,3,25,2.306439,1
2,1,2,2,6.208504,4.407551,0.1085103,0.5084899,15,3,27.3,27,4.999998,27,1,2,23,25,3,25,2.40207,1
2,1,1,1,5.708504,4.90755,0.1075653,0.5075449,15,3,27.3,27,5.499998,27,1,2,23,25,3,25,2.507105,1
2,1,1,1,5.208504,5.40755,0.1075653,0.5075449,15,3,27.3,27,5.999997,27,1,2,23,25,3,25,2.604094,1
2,1,1,1,4.708502,5.907552,0.1075653,0.5075449,15,3,27.3,27,6.499997,27,1,2,23,25,3,25,2.703799,1
