NEIGHBORHOOD_UP,NEIGHBORHOOD_DOWN,NEIGHBORHOOD_RIGHT,NEIGHBORHOOD_LEFT,NEIGHBORHOOD_DIST_UP,NEIGHBORHOOD_DIST_DOWN,NEIGHBORHOOD_DIST_RIGHT,NEIGHBORHOOD_DIST_LEFT,COMMAND_CENTER_X,COMMAND_CENTER_Y,AGENT_1_X,AGENT_1_Y,AGENT_2_X,AGENT_2_Y,CAN_FIRE,HEALTH,LIFE_X,LIFE_Y,EXIT_X,EXIT_Y,time,action
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,11,21,23,25,0.1284608,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,11,21,23,25,0.2065027,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,11,21,23,25,0.3031459,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,11,21,23,25,0.4007604,0
0,1,2,1,0,0.407555,0.3085001,8.307555,15,3,27,27,3,27,1,2,11,21,23,25,0.512956,1
0,1,2,2,0,0.9075544,0.3085,0.3085001,15,3,27,27,3,27,1,2,11,21,23,25,0.6128273,1
0,1,2,2,0,1.407554,0.3085001,0.3085001,15,3,27,27,3,27,1,2,11,21,23,25,0.7089691,1
0,1,2,2,0,1.907554,0.3085001,0.3085001,15,3,27,27,3,27,1,2,11,21,23,25,0.8099089,1
0,1,2,2,0,2.307553,0.3085001,0.3085001,15,3,27,27,3,27,1,2,11,21,23,25,0.9055848,1
0,1,2,2,0,2.807553,0.3085001,0.3085001,15,3,27,27,3,27,1,2,11,21,23,25,1.008546,1
0,1,2,2,0,3.407552,0.3085001,0.3085001,15,3,27,27,3,27,1,2,11,21,23,25,1.1125,1
0,1,2,2,0,3.907552,0.3085001,0.3085001,15,3,27,27,3,27,1,2,11,21,23,25,1.212816,1
0,1,2,2,0,4.307551,8.3085,0.3085001,15,3,27,27,3,27,1,2,11,21,23,25,1.307956,1
0,1,2,1,0,4.90755,0.3085001,0.3075551,15,3,27,27,3,27,0,2,11,21,23,25,1.413315,1
0,1,2,1,0,5.30755,0.3085001,0.3075551,15,3,27,27,3,27,0,2,11,21,23,25,1.504413,1
0,1,2,1,0,5.807552,0.3085001,0.3075551,15,3,27,27,3,27,0,2,11,21,23,25,1.601508,1
0,1,2,1,0,6.307554,0.3085001,0.3075551,15,3,27,27,3,27,0,2,11,21,23,25,1.707599,1
0,1,2,1,0,6.907556,0.3085001,0.3075551,15,3,27,27,3,27,0,2,11,21,23,25,1.814406,1
0,1,2,1,0,7.407558,0.3085001,0.3075551,15,3,27,27,3,27,0,2,11,21,23,25,1.913702,1
0,1,2,1,0,7.907561,0.3085001,0.3075551,15,3,27,27,3,27,0,2,11,21,23,25,2.016292,1
0,1,2,2,0,8.307562,0.3085001,0.3085001,15,3,26.6,27,3.4,27,0,2,11,21,23,25,2.10844,1
0,1,2,2,0,8.907564,0.3085001,0.3085001,15,3,26,27,3.999999,27,0,2,11,21,23,25,2.213873,1
0,1,2,2,0,9.307566,0.3085001,0.3085001,15,3,25.59999,27,4.399999,27,0,2,11,21,23,25,2.306307,1
0,1,2,2,0,9.807568,0.3085001,0.3085001,15,3,25.09999,27,4.899998,27,0,2,11,21,23,25,2.406739,1
0,1,2,1,0,10.30757,0.3085001,8.307554,15,3,24.59999,27,5.399998,27,0,2,11,21,23,25,2.508654,1
0,1,2,2,0,10.80757,0.3085001,0.3085001,15,3,24.09999,27,5.899997,27,0,2,11,21,23,25,2.601828,1
0,1,2,2,0,11.30757,0.3085001,0.3085001,15,3,23.59999,27,6.399997,27,0,2,11,21,23,25,2.70705,1
0,1,2,2,0,11.80758,0.3085001,0.3085001,15,3,23.09999,27,6.899996,27,0,2,11,21,23,25,2.806571,1
0,1,2,2,0,12.30758,0.3085001,0.3085001,15,3,22.59998,27,7.399996,27,0,2,11,21,23,25,2.908025,1
0,1,2,2,0,12.90758,0.3085001,0.3085001,15,3,21.99998,27,7.999995,27,0,2,11,21,23,25,3.008978,1
0,1,2,2,0,13.40758,0.3085001,0.3085001,15,3,21.49998,27,8.499997,27,0,2,11,21,23,25,3.108798,1
1,1,2,2,10.80753,13.80758,0.3085001,0.3085001,15,3,21.09998,27,8.899999,27,1,2,11,21,23,25,3.203598,1
1,1,1,1,10.20753,14.40758,2.307555,8.307554,15,3,20.49998,27,9.500001,27,1,2,11,21,23,25,3.311043,1
0,1,2,2,0,14.80759,0.3085001,0.3085001,15,3,20.09997,27,9.900002,27,0,2,11,21,23,25,3.40174,1
0,1,2,2,0,15.40759,0.3085001,0.3085001,15,3,19.49997,27,10.5,27,0,2,11,21,23,25,3.512717,1
0,1,2,2,0,15.80759,0.3085001,0.3085001,15,3,19.09997,27,10.90001,27,0,2,11,21,23,25,3.607766,1
0,1,2,2,0,16.40759,0.3085001,0.3085001,15,3,18.49997,27,11.50001,27,0,2,11,21,23,25,3.7114,1
0,1,2,2,0,16.80759,0.3085001,0.3085001,15,3,18.09997,27,11.90001,27,0,2,11,21,23,25,3.806675,1
0,1,2,2,0,17.30759,0.3085001,0.3085001,15,3,17.59996,27,12.40001,27,0,2,100,100,23,25,3.903306,1
0,1,2,2,0,17.9076,0.3085001,0.3085001,15,3,16.99996,27,13.00001,27,0,2,100,100,23,25,4.012463,1
