NEIGHBORHOOD_UP,NEIGHBORHOOD_DOWN,NEIGHBORHOOD_RIGHT,NEIGHBORHOOD_LEFT,NEIGHBORHOOD_DIST_UP,NEIGHBORHOOD_DIST_DOWN,NEIGHBORHOOD_DIST_RIGHT,NEIGHBORHOOD_DIST_LEFT,COMMAND_CENTER_X,COMMAND_CENTER_Y,AGENT_1_X,AGENT_1_Y,AGENT_2_X,AGENT_2_Y,CAN_FIRE,HEALTH,LIFE_X,LIFE_Y,EXIT_X,EXIT_Y,time,action
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,1,2,19,15,27,25,0.1010277,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,1,2,19,15,27,25,0.2010638,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,1,2,19,15,27,25,0.3005445,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,1,2,19,15,27,25,0.4002339,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,1,2,19,15,27,25,0.5015652,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,1,2,19,15,27,25,0.6008768,0
0,1,2,1,0,0.6075547,0.3085001,8.307555,15,3,3,27,27,27,1,2,19,15,27,25,0.7007396,1
0,1,2,2,0,1.207554,0.3085001,0.3085001,15,3,3,27,27,27,1,2,19,15,27,25,0.8023118,1
0,1,2,2,0,1.607554,0.3085001,0.3085001,15,3,3,27,27,27,1,2,19,15,27,25,0.9006149,1
0,1,2,2,0,2.207553,0.3085001,0.3085001,15,3,3,27,27,27,1,2,19,15,27,25,1.002252,1
0,1,2,2,0,2.707553,0.3085001,0.3085001,15,3,3,27,27,27,1,2,19,15,27,25,1.102106,1
0,1,2,2,0,3.107553,0.3085001,0.3085001,15,3,3,27,27,27,1,2,19,15,27,25,1.200359,1
0,1,2,2,0,3.607552,0.3085001,0.3085001,15,3,3,27,27,27,1,2,19,15,27,25,1.300183,1
0,1,2,2,0,4.107552,8.3085,0.3085001,15,3,3,27,27,27,1,2,19,15,27,25,1.400689,1
0,1,2,2,0,4.607551,8.3085,0.3085001,15,3,3,27,27,27,1,2,19,15,27,25,1.501368,1
1,1,2,1,19.50756,5.10755,0.3085001,0.3075551,15,3,3,27,27,27,1,2,19,15,27,25,1.601196,1
1,1,2,1,18.90756,5.707551,0.3085001,0.3075551,15,3,3,27,27,27,1,2,19,15,27,25,1.702112,1
1,1,2,1,18.50756,6.107553,0.3085001,0.3075551,15,3,3,27,27,27,1,2,19,15,27,25,1.801958,1
1,1,2,1,18.00756,6.607555,0.3085001,0.3075551,15,3,3,27,27,27,1,2,19,15,27,25,1.900256,1
1,1,2,1,17.50755,7.107557,0.3085001,0.3075551,15,3,3,27,27,27,1,2,19,15,27,25,2.001421,1
1,1,2,1,17.00755,7.607559,0.3085001,0.3075551,15,3,3,27.3,27.3,27,1,2,19,15,27,25,2.100043,1
1,1,2,2,16.50755,8.107561,0.3085001,0.3085001,15,3,3,27.3,27.3,27,1,2,19,15,27,25,2.201293,1
1,1,2,2,16.00755,8.607563,0.3085001,0.3085001,15,3,3,27.3,27.3,27,1,2,19,15,27,25,2.300922,1
1,1,2,2,15.50755,9.107565,0.3085001,0.3085001,15,3,3,27.3,27.3,27,1,2,19,15,27,25,2.400511,1
1,1,2,2,15.00754,9.607568,0.3085001,0.3085001,15,3,3,27.3,27.3,27,1,2,19,15,27,25,2.50036,1
1,1,2,1,14.50754,10.10757,0.3085001,8.307555,15,3,3,27.3,27.3,27,1,2,19,15,27,25,2.600038,1
1,1,2,1,14.00754,10.60757,0.3085001,8.307555,15,3,3,27.3,27.3,27,1,2,19,15,27,25,2.700721,1
1,1,2,2,13.50754,11.10757,0.3085001,0.3085001,15,3,3,27.3,27.3,27,1,2,19,15,27,25,2.800749,1
1,1,2,2,13.00754,11.60757,0.3085001,0.3085001,15,3,3,27.3,27.3,27,1,2,19,15,27,25,2.900739,1
1,1,2,2,12.50753,12.10758,0.3085001,0.3085001,15,3,3,27.3,27.3,27,1,2,19,15,27,25,3.000886,1
1,1,2,2,12.00753,12.60758,0.3085001,0.3085001,15,3,3,27.3,27.3,27,1,2,19,15,27,25,3.101811,1
1,1,2,2,11.50753,13.10758,0.3085001,0.3085001,15,3,3,27.3,27.3,27,1,2,19,15,27,25,3.200756,1
1,1,2,2,11.00753,13.60758,0.3085001,0.3085001,15,3,3,27.3,27.3,27,1,2,19,15,27,25,3.300885,1
1,1,1,1,10.60753,14.00758,2.307555,8.307555,15,3,3,27.3,27.3,27,1,2,19,15,27,25,3.400492,4
1,1,1,1,10.60753,14.00758,2.307555,8.307555,15,3,3,27.3,27.3,27,1,2,19,15,27,25,3.501044,4
1,1,1,1,10.60753,14.00758,2.307555,8.307555,15,3,3,27.3,27.3,27,1,2,19,15,27,25,3.601367,4
1,1,1,1,10.60753,14.00758,2.307555,8.307555,15,3,3,27.3,27.3,27,1,2,19,15,27,25,3.700793,4
1,1,1,1,10.60753,14.00758,2.307555,8.307555,15,3,3,27.3,27.3,27,1,2,19,15,27,25,3.802203,4
1,1,1,1,10.60753,14.00758,2.307555,8.307555,15,3,3,27.3,27.3,27,1,2,19,15,27,25,3.901618,4
2,2,1,1,0.6084726,0.008527515,2.807557,7.807554,15,3,3,27.3,27.3,27,1,2,19,15,27,25,4.000063,4
2,2,1,1,0.6084726,0.008527515,3.307559,7.307551,15,3,3,26.8,26.8,27,1,2,19,15,27,25,4.100587,4
2,2,1,1,0.6084726,0.008527515,3.807561,6.807549,15,3,3,26.3,26.3,27,1,2,19,15,27,25,4.200425,4
2,2,1,1,0.6084726,0.008527515,4.307562,6.307547,15,3,3,25.8,25.8,27,1,2,19,15,27,25,4.300515,4
2,2,1,1,0.6084726,0.008527515,4.807565,5.807545,15,3,3,25.29999,25.29999,27,1,2,19,15,27,25,4.401279,4
2,2,1,1,0.6084726,0.008527515,5.307566,5.307544,15,3,3,24.79999,24.79999,27,1,2,19,15,27,25,4.501523,4
2,2,1,1,0.6084726,0.008527515,5.907565,4.707544,15,3,3,24.19999,24.19999,27,1,2,19,15,27,25,4.602808,4
1,2,1,1,10.60753,0.008527515,6.407565,4.207545,15,3,3,23.69999,23.69999,27,1,2,19,15,27,25,4.702131,4
2,2,1,1,0.6084726,0.008527515,6.807565,3.807546,15,3,3,23.29999,23.29999,27,1,2,19,15,27,25,4.801782,4
