NEIGHBORHOOD_UP,NEIGHBORHOOD_DOWN,NEIGHBORHOOD_RIGHT,NEIGHBORHOOD_LEFT,NEIGHBORHOOD_DIST_UP,NEIGHBORHOOD_DIST_DOWN,NEIGHBORHOOD_DIST_RIGHT,NEIGHBORHOOD_DIST_LEFT,COMMAND_CENTER_X,COMMAND_CENTER_Y,AGENT_1_X,AGENT_1_Y,AGENT_2_X,AGENT_2_Y,CAN_FIRE,HEALTH,LIFE_X,LIFE_Y,EXIT_X,EXIT_Y,time,action
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,23,17,19,27,0.1121196,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,23,17,19,27,0.2044896,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,23,17,19,27,0.3051969,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,23,17,19,27,0.4001971,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,23,17,19,27,0.5007347,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,23,17,19,27,0.601767,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,23,17,19,27,0.7009788,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,23,17,19,27,0.8056802,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,23,17,19,27,0.9036864,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,23,17,19,27,1.000615,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,23,17,19,27,1.101629,1
0,1,2,2,0,0.8075545,0.3085001,0.3085001,15,3,27,27,3,27,1,2,23,17,19,27,1.206924,1
0,1,2,2,0,1.307554,0.3085001,0.3085001,15,3,27,27,3,27,1,2,23,17,19,27,1.303899,1
0,1,2,2,0,1.807554,0.3085001,0.3085001,15,3,27,27,3,27,1,2,23,17,19,27,1.400962,1
0,1,2,2,0,2.307553,0.3085001,0.3085001,15,3,27,27,3,27,1,2,23,17,19,27,1.505475,1
0,1,2,2,0,2.807553,0.3085001,0.3085001,15,3,27,27,3,27,1,2,23,17,19,27,1.600023,1
0,1,2,2,0,3.307552,0.3085001,0.3085001,15,3,27,27,3,27,1,2,23,17,19,27,1.701843,1
0,1,2,2,0,3.807552,0.3085001,0.3085001,15,3,27,27,3,27,1,2,23,17,19,27,1.804514,1
0,1,2,2,0,4.307551,8.3085,0.3085001,15,3,27,27,3,27,1,2,23,17,19,27,1.906017,1
1,1,2,1,19.80756,4.807551,0.3085001,0.3075551,15,3,27,27,3,27,1,2,23,17,19,27,2.000491,1
1,1,2,1,19.30756,5.30755,0.3085001,0.3075551,15,3,27,27.3,3,27,1,2,23,17,19,27,2.105203,1
1,1,2,1,18.80756,5.807552,0.3085001,0.3075551,15,3,27,27.3,3,27,1,2,23,17,19,27,2.203819,1
1,1,2,1,18.30756,6.307554,0.3085001,0.3075551,15,3,27,27.3,3,27,1,2,23,17,19,27,2.303994,1
1,1,2,1,17.80755,6.807556,0.3085001,0.3075551,15,3,27,27.3,3,27,1,2,23,17,19,27,2.402953,1
1,1,2,1,17.30755,7.307558,0.3085001,0.3075551,15,3,27,27.3,3,27,1,2,23,17,19,27,2.505585,1
1,1,2,1,16.80755,7.80756,0.3085001,0.3075551,15,3,27,27.3,3,27,1,2,23,17,19,27,2.606052,1
1,1,2,2,16.30755,8.307562,0.3085001,0.3085001,15,3,27,27.3,3,27,1,2,23,17,19,27,2.7024,1
1,1,2,2,15.80755,8.807564,0.3085001,0.3085001,15,3,27,27.3,3,27,1,2,23,17,19,27,2.80551,1
1,1,2,2,15.30754,9.307566,0.3085001,0.3085001,15,3,27,27.3,3,27,1,2,23,17,19,27,2.904565,1
1,1,2,2,14.80754,9.807568,0.3085001,0.3085001,15,3,27,27.3,3,27,1,2,23,17,19,27,3.003989,1
1,1,2,1,14.30754,10.30757,0.3085001,8.307554,15,3,27,27.3,3,27,1,2,23,17,19,27,3.101157,1
1,1,2,2,13.80754,10.80757,0.3085001,0.3085001,15,3,27,27.3,3,27,1,2,23,17,19,27,3.203912,1
1,1,2,2,13.30754,11.30757,0.3085001,0.3085001,15,3,27,27.3,3,27,1,2,23,17,19,27,3.304233,1
1,1,2,2,12.80754,11.80758,0.3085001,0.3085001,15,3,27,27.3,3,27,1,2,23,17,19,27,3.405351,1
1,1,2,2,12.30753,12.30758,0.3085001,0.3085001,15,3,27,27.3,3,27,1,2,23,17,19,27,3.502488,1
1,1,2,2,11.80753,12.80758,0.3085001,0.3085001,15,3,27,27.3,3,27,1,2,23,17,19,27,3.605596,1
1,1,2,2,11.30753,13.30758,0.3085001,0.3085001,15,3,27,27.3,3,27,1,2,23,17,19,27,3.703508,1
1,1,2,2,10.80753,13.80758,0.3085001,0.3085001,15,3,27,27.3,3,27,1,2,23,17,19,27,3.805852,1
1,1,1,1,10.30753,14.30758,2.307555,8.307555,15,3,27,27.3,3,27,1,2,23,17,19,27,3.900588,1
1,1,2,2,9.807525,14.80759,0.3085001,0.3085001,15,3,27,27.3,3,27,1,2,23,17,19,27,4.005052,1
1,1,2,2,9.307523,15.30759,0.3085001,0.3085001,15,3,26.5,27.3,2.7,27,1,2,23,17,19,27,4.105982,1
1,1,2,2,8.807521,15.80759,0.3085001,0.3085001,15,3,26,27.3,2.7,27,1,2,23,17,19,27,4.204775,1
1,1,2,2,8.307519,16.30759,0.3085001,0.3085001,15,3,25.49999,27.3,2.7,27,1,2,23,17,19,27,4.303879,1
1,1,2,2,7.807517,16.80759,0.3085001,0.3085001,15,3,24.99999,27.3,2.7,27,1,2,23,17,19,27,4.404016,1
1,1,2,2,7.307515,17.30759,0.3085001,0.3085001,15,3,24.49999,27.3,2.7,27,1,2,23,17,19,27,4.505673,1
1,1,2,2,6.807513,17.8076,0.3085001,0.3085001,15,3,23.99999,27.3,2.7,27,1,2,23,17,19,27,4.604928,1
1,1,2,2,6.307511,18.3076,0.3085001,0.3085001,15,3,23.49999,27.3,2.7,27,1,2,23,17,19,27,4.700887,1
1,1,2,2,5.807509,18.8076,0.3085001,0.3085001,15,3,22.99998,27.3,2.7,27,1,2,23,17,19,27,4.804222,1
1,1,2,2,5.707509,18.9076,0.3085001,0.3085001,15,3,22.49998,27.3,2.7,27,1,2,23,17,19,27,4.900327,0
1,1,2,2,5.707509,18.9076,0.3085001,0.3085001,15,3,21.99998,27.3,2.7,27,1,2,23,17,19,27,5.004386,0
