NEIGHBORHOOD_UP,NEIGHBORHOOD_DOWN,NEIGHBORHOOD_RIGHT,NEIGHBORHOOD_LEFT,NEIGHBORHOOD_DIST_UP,NEIGHBORHOOD_DIST_DOWN,NEIGHBORHOOD_DIST_RIGHT,NEIGHBORHOOD_DIST_LEFT,COMMAND_CENTER_X,COMMAND_CENTER_Y,AGENT_1_X,AGENT_1_Y,AGENT_2_X,AGENT_2_Y,CAN_FIRE,HEALTH,LIFE_X,LIFE_Y,EXIT_X,EXIT_Y,time,action
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,3,11,11,21,0.1138796,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,3,11,11,21,0.202812,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,3,11,11,21,0.3018947,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,3,11,11,21,0.4059089,0
0,1,2,1,0,0.407555,0.3085001,8.307555,15,3,27,27,3,27,1,2,3,11,11,21,0.500544,1
0,1,2,2,0,0.9075544,0.3085001,0.3085001,15,3,27,27,3,27,1,2,3,11,11,21,0.601163,1
0,1,2,2,0,1.407554,0.3085001,0.3085001,15,3,27,27,3,27,1,2,3,11,11,21,0.7031139,1
0,1,2,2,0,1.907554,0.3085001,0.3085001,15,3,27,27,3,27,1,2,3,11,11,21,0.8054701,1
0,1,2,2,0,2.407553,0.3085001,0.3085001,15,3,27,27,3,27,1,2,3,11,11,21,0.901512,1
0,1,2,2,0,2.907553,0.3085001,0.3085001,15,3,27,27,3,27,1,2,3,11,11,21,1.003155,1
0,1,2,2,0,3.407552,0.3085001,0.3085001,15,3,27,27,3,27,1,2,3,11,11,21,1.105393,1
0,1,2,2,0,3.907552,0.3085001,0.3085001,15,3,27,27,3,27,1,2,3,11,11,21,1.20267,1
0,1,2,2,0,4.107552,8.2085,0.4085005,15,3,27,27,3,27,1,2,3,11,11,21,1.305343,3
2,2,2,2,0.5085037,0.1084964,7.708498,0.9085024,15,3,27,27,3,27,1,2,3,11,11,21,1.40229,3
2,2,2,2,0.5085037,0.1084964,7.208496,1.408504,15,3,27,27,3,27,1,2,3,11,11,21,1.504135,3
2,2,2,2,0.5085037,0.1084964,6.708494,1.908506,15,3,27,27,3,27,1,2,3,11,11,21,1.604382,3
2,2,2,2,0.5085037,0.1084964,6.208492,2.408508,15,3,27,27,3,27,1,2,3,11,11,21,1.702743,3
2,2,2,2,0.5085037,0.1084964,5.70849,2.90851,15,3,27,27,3,27,1,2,3,11,11,21,1.804718,3
2,2,2,2,0.5085037,0.1084964,5.208488,3.408512,15,3,27,27,3,27,1,2,3,11,11,21,1.900625,3
2,2,2,2,0.5085037,0.1084964,4.708486,3.908514,15,3,27,27,3,27,1,2,3,11,11,21,2.004066,3
2,2,2,2,4.508503,0.1084964,4.208484,4.408515,15,3,27.3,27,3,27.3,1,2,3,11,11,21,2.102616,3
2,2,2,2,0.5085037,0.1084964,3.708482,4.908517,15,3,27.3,27,3,27.3,1,2,3,11,11,21,2.203525,3
2,2,2,2,0.5085037,0.1084964,3.208481,5.408519,15,3,27.3,27,3,27.3,1,2,3,11,11,21,2.305334,3
2,2,2,2,0.5085037,0.1084964,2.708479,5.908521,15,3,27.3,27,3,27.3,1,2,3,11,11,21,2.400391,3
2,2,2,2,0.5085037,0.1084964,2.208477,6.408523,15,3,27.3,27,3,27.3,1,2,3,11,11,21,2.500871,3
2,2,2,2,0.5085037,0.1084964,1.708475,6.908525,15,3,27.3,27,3,27.3,1,2,3,11,11,21,2.600368,3
2,2,2,2,0.5085037,0.1084964,1.208473,7.408527,15,3,27.3,27,3,27.3,1,2,3,11,11,21,2.70141,3
2,2,2,2,0.5085037,0.1084964,0.7084711,7.908529,15,3,27.3,27,3,27.3,1,2,3,11,11,21,2.804466,3
0,1,2,2,0,4.107552,0.4084699,8.20853,15,3,27.3,27,3,27.3,1,2,3,11,11,21,2.900727,3
0,1,2,2,0,4.507551,0.4084699,8.20853,15,3,27.3,27,3,27.3,1,2,3,11,11,21,3.002033,1
1,1,1,2,19.60756,5.00755,0.4075249,0.2085302,15,3,27.3,27,3,27.3,1,2,3,11,11,21,3.100949,1
1,1,1,2,19.10756,5.507551,0.4075249,0.2085302,15,3,27.3,27,3,27.3,1,2,3,11,11,21,3.202441,1
1,1,1,2,18.60756,6.007553,0.4075249,0.2085302,15,3,27.3,27,3,27.3,1,2,3,11,11,21,3.301383,1
1,1,1,2,18.10756,6.507555,0.4075249,0.2085302,15,3,27.3,27,3,27.3,1,2,3,11,11,21,3.403599,1
1,1,1,2,17.60755,7.007556,0.4075249,0.2085302,15,3,27.3,27,3,27.3,1,2,3,11,11,21,3.505054,1
1,1,1,2,17.10755,7.507559,0.4075249,0.2085302,15,3,27.3,27,3,27.3,1,2,3,11,11,21,3.604928,1
1,1,2,2,16.60755,8.007562,0.4084699,0.2085302,15,3,27.3,27,3,27.3,1,2,3,11,11,21,3.704113,1
1,1,2,2,16.10755,8.507563,0.4084699,0.2085302,15,3,27.3,27,3,27.3,1,2,3,11,11,21,3.800785,1
1,1,2,2,15.60755,9.007565,0.4084699,0.2085302,15,3,27.3,27,3,27.3,1,2,3,11,11,21,3.905385,1
1,1,2,2,15.10754,9.507566,0.4084699,0.2085302,15,3,27.3,27,3,27.3,1,2,3,11,11,21,4.005365,1
1,1,1,2,14.60754,10.00757,8.407525,0.2085302,15,3,27.3,27.3,3.5,27.3,1,2,3,11,11,21,4.10786,1
1,1,1,2,14.40754,10.20757,8.407525,0.2085302,15,3,27.3,27.3,3.999999,27.3,1,2,3,11,11,21,4.200573,3
2,2,1,2,0.4084862,0.208514,7.907523,0.7085322,15,3,27.3,27.3,4.499999,27.3,1,2,3,11,11,21,4.303083,3
2,2,1,2,0.4084862,0.208514,7.407521,1.208534,15,3,27.3,27.3,4.999998,27.3,1,2,3,11,11,21,4.401227,3
2,2,1,2,0.4084862,0.2085139,6.907519,1.708536,15,3,27.3,27.3,5.499998,27.3,1,2,3,11,11,21,4.501862,3
