NEIGHBORHOOD_UP,NEIGHBORHOOD_DOWN,NEIGHBORHOOD_RIGHT,NEIGHBORHOOD_LEFT,NEIGHBORHOOD_DIST_UP,NEIGHBORHOOD_DIST_DOWN,NEIGHBORHOOD_DIST_RIGHT,NEIGHBORHOOD_DIST_LEFT,COMMAND_CENTER_X,COMMAND_CENTER_Y,AGENT_1_X,AGENT_1_Y,AGENT_2_X,AGENT_2_Y,CAN_FIRE,HEALTH,LIFE_X,LIFE_Y,EXIT_X,EXIT_Y,time,action
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,15,25,27,23,0.112227,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,15,25,27,23,0.2034465,0
0,1,2,1,0,0.6075547,0.3085001,8.307555,15,3,27,27,3,27,1,2,15,25,27,23,0.3038506,1
0,1,2,2,0,1.107554,0.3085001,0.3085001,15,3,27,27,3,27,1,2,15,25,27,23,0.4053267,1
0,1,2,2,0,1.607554,0.3085001,0.3085001,15,3,27,27,3,27,1,2,15,25,27,23,0.5024433,1
0,1,2,2,0,2.107553,0.3085001,0.3085001,15,3,27,27,3,27,1,2,15,25,27,23,0.6002274,1
0,1,2,2,0,2.607553,0.3085001,0.3085001,15,3,27,27,3,27,1,2,15,25,27,23,0.7031425,1
0,1,2,2,0,2.807553,0.3085001,0.3085001,15,3,27,27,3,27,1,2,15,25,27,23,0.8030437,0
0,1,2,2,0,2.807553,0.3085001,0.3085001,15,3,27,27,3,27,1,2,15,25,27,23,0.9019674,0
0,1,2,2,0,2.807553,0.3085001,0.3085001,15,3,27,27,3,27,1,2,15,25,27,23,1.00507,0
0,1,2,2,0,2.807553,0.3085001,0.3085001,15,3,27,27,3,27,1,2,15,25,27,23,1.100464,0
0,1,2,2,0,3.207552,0.3085001,0.3085001,15,3,27,27,3,27,1,2,15,25,27,23,1.201547,1
0,1,2,2,0,3.707552,0.3085001,0.3085,15,3,27,27,3,27,1,2,15,25,27,23,1.305231,1
0,1,2,2,0,4.207551,8.3085,0.3085001,15,3,27,27,3,27,1,2,15,25,27,23,1.400399,1
