NEIGHBORHOOD_UP,NEIGHBORHOOD_DOWN,NEIGHBORHOOD_RIGHT,NEIGHBORHOOD_LEFT,NEIGHBORHOOD_DIST_UP,NEIGHBORHOOD_DIST_DOWN,NEIGHBORHOOD_DIST_RIGHT,NEIGHBORHOOD_DIST_LEFT,COMMAND_CENTER_X,COMMAND_CENTER_Y,AGENT_1_X,AGENT_1_Y,AGENT_2_X,AGENT_2_Y,CAN_FIRE,HEALTH,LIFE_X,LIFE_Y,EXIT_X,EXIT_Y,time,action
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,23,23,3,25,0.112525,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,23,23,3,25,0.2019402,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,23,23,3,25,0.3024655,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,23,23,3,25,0.4046445,0
0,1,2,1,0,0.407555,0.3085001,8.307555,15,3,27,27,3,27,1,2,23,23,3,25,0.5043292,1
0,1,2,2,0,0.9075544,0.3085001,0.3085001,15,3,27,27,3,27,1,2,23,23,3,25,0.6034234,1
0,1,2,2,0,1.407554,0.3085001,0.3085001,15,3,27,27,3,27,1,2,23,23,3,25,0.7027842,1
0,1,2,2,0,1.907554,0.3085001,0.3085001,15,3,27,27,3,27,1,2,23,23,3,25,0.8004691,1
0,1,2,2,0,2.407553,0.3085001,0.3085001,15,3,27,27,3,27,1,2,23,23,3,25,0.9031557,1
0,1,2,2,0,2.907553,0.3085001,0.3085001,15,3,27,27,3,27,1,2,23,23,3,25,1.003331,1
0,1,2,2,0,3.407552,0.3085001,0.3085001,15,3,27,27,3,27,1,2,23,23,3,25,1.101435,1
0,1,2,2,0,3.907552,0.3085001,0.3085001,15,3,27,27,3,27,1,2,23,23,3,25,1.201355,1
0,1,2,2,0,4.407551,8.3085,0.3085001,15,3,27,27,3,27,1,2,23,23,3,25,1.305182,1
1,1,2,1,19.70756,4.90755,0.3085001,0.3075551,15,3,27,27,3,27,1,2,23,23,3,25,1.402716,1
1,1,2,1,19.20756,5.40755,0.3085001,0.3075551,15,3,27,27,3,27,1,2,23,23,3,25,1.503716,1
1,1,2,1,18.70756,5.907552,0.3085,0.3075551,15,3,27,27,3,27,1,2,23,23,3,25,1.602251,1
1,1,2,1,18.20756,6.407555,0.3085001,0.3075551,15,3,27,27,3,27,1,2,23,23,3,25,1.705575,1
1,1,2,1,17.70755,6.907556,0.3085001,0.3075551,15,3,27,27,3,27,1,2,23,23,3,25,1.800682,1
1,1,2,1,17.20755,7.407558,0.3085001,0.3075551,15,3,27,27,3,27,1,2,23,23,3,25,1.903569,1
1,1,2,1,16.70755,7.907561,0.3085001,0.3075551,15,3,27,27,3,27,1,2,23,23,3,25,2.003522,1
1,1,2,2,16.20755,8.407562,0.3085001,0.3085001,15,3,27,26.5,3,26.5,1,2,23,23,3,25,2.103783,1
1,1,2,2,15.70755,8.907564,0.3085001,0.3085001,15,3,27,26,3,26,1,2,23,23,3,25,2.200393,1
1,1,2,2,15.20754,9.407566,0.3085001,0.3085001,15,3,27,25.49999,3,25.49999,1,2,23,23,3,25,2.305403,1
1,1,2,2,14.70754,9.907568,0.3085001,0.3085001,15,3,27,24.99999,3,24.99999,1,2,23,23,3,25,2.40183,1
1,1,2,1,14.20754,10.40757,0.3085001,8.307555,15,3,27,24.49999,3,24.49999,1,2,23,23,3,25,2.503038,1
1,1,2,2,13.70754,10.90757,0.3085001,0.3085001,15,3,27,23.99999,3,23.99999,1,2,23,23,3,25,2.601251,1
1,1,2,2,13.20754,11.40757,0.3085001,0.3085001,15,3,27,23.49999,3,23.49999,1,2,23,23,3,25,2.702948,1
1,1,2,2,12.70753,11.90758,0.3085001,0.3085001,15,3,27,22.99998,3,22.99998,1,2,23,23,3,25,2.801136,1
1,1,2,2,12.20753,12.40758,0.3085001,0.3085001,15,3,27,22.49998,3,22.49998,1,2,23,23,3,25,2.904048,1
1,1,2,2,11.70753,12.90758,0.3085001,0.3085001,15,3,27,21.99998,3,21.99998,1,2,23,23,3,25,3.005889,1
