NEIGHBORHOOD_UP,NEIGHBORHOOD_DOWN,NEIGHBORHOOD_RIGHT,NEIGHBORHOOD_LEFT,NEIGHBORHOOD_DIST_UP,NEIGHBORHOOD_DIST_DOWN,NEIGHBORHOOD_DIST_RIGHT,NEIGHBORHOOD_DIST_LEFT,COMMAND_CENTER_X,COMMAND_CENTER_Y,AGENT_1_X,AGENT_1_Y,AGENT_2_X,AGENT_2_Y,CAN_FIRE,HEALTH,LIFE_X,LIFE_Y,EXIT_X,EXIT_Y,time,action
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,3,25,19,23,0.1056538,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,3,25,19,23,0.2033258,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,3,25,19,23,0.3034363,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,3,25,19,23,0.405523,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,3,25,19,23,0.5000497,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,3,25,19,23,0.6024017,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,3,25,19,23,0.7012336,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,3,25,19,23,0.8028955,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,27,27,3,27,1,2,3,25,19,23,0.9039652,1
0,1,2,2,0,0.8075545,0.3085001,0.3085001,15,3,27,27,3,27,1,2,3,25,19,23,1.003986,1
0,1,2,2,0,1.307554,0.3085001,0.3085001,15,3,27,27,3,27,1,2,3,25,19,23,1.10302,1
0,1,2,2,0,1.807554,0.3085001,0.3085001,15,3,27,27,3,27,1,2,3,25,19,23,1.200521,1
0,1,2,2,0,2.307553,0.3085001,0.3085001,15,3,27,27,3,27,1,2,3,25,19,23,1.304122,1
0,1,2,2,0,2.507553,0.3085001,0.3085001,15,3,27,27,3,27,1,2,3,25,19,23,1.402943,0
0,1,2,2,0,2.507553,0.4085005,0.2084997,15,3,27,27,3,27,1,2,3,25,19,23,1.504294,4
0,1,2,2,0,2.507553,0.6085013,0.008498904,15,3,27,27,3,27,1,2,3,25,19,23,1.600422,4
2,1,2,2,0.1085022,2.507553,0.808502,0.8084981,15,3,27,27,3,27,1,2,3,25,19,23,1.701066,0
2,1,2,2,0.1085022,2.507553,0.808502,0.8084981,15,3,27,27,3,27,1,2,3,25,19,23,1.805841,0
2,1,2,2,0.1085022,2.507553,0.808502,3.808498,15,3,27,27,3,27,1,2,3,25,19,23,1.905388,0
2,1,2,2,0.1085022,2.507553,0.9085024,3.708498,15,3,27,27,3,27,1,2,3,25,19,23,2.000881,4
2,1,2,0,0.1085022,2.507553,1.408504,0,15,3,26.5,27,3,27,0,2,3,25,19,23,2.10392,4
2,1,2,0,0.1085021,2.507553,1.908506,0,15,3,26,27,3,27,0,2,3,25,19,23,2.20228,4
2,1,2,0,0.1085021,2.507553,2.408508,0,15,3,25.49999,27,3,27,0,2,3,25,19,23,2.304022,4
2,1,2,2,0.1085021,2.507553,2.90851,2.70849,15,3,24.99999,27,3,27,1,2,3,25,19,23,2.403169,4
2,1,2,2,0.1085022,2.507553,3.408511,2.208489,15,3,24.49999,27,3,27,1,2,3,25,19,23,2.501819,4
2,1,2,2,0.1085022,2.507553,3.90851,1.70849,15,3,23.99999,27,3,27,1,2,3,25,19,23,2.604513,0
2,1,2,2,0.1085022,2.507553,3.90851,1.70849,15,3,23.49999,27,3,27,1,2,3,25,19,23,2.704585,0
2,1,2,2,0.1085022,2.507553,3.90851,1.70849,15,3,22.99998,27,3,27,1,2,3,25,19,23,2.802656,0
2,1,2,2,0.008502242,2.607553,3.90851,1.70849,15,3,22.49998,27,3,27,1,2,3,25,19,23,2.904,1
2,1,2,2,0.008502242,2.607553,3.90851,1.70849,15,3,21.99998,27,3,27,1,2,3,25,19,23,3.000354,1
2,1,2,2,0.008502242,2.607553,3.90851,1.70849,15,3,21.49998,27,3,27,1,2,3,25,19,23,3.10487,1
2,1,2,2,0.008502242,2.607553,3.90851,1.70849,15,3,20.99998,27,3,27,1,2,3,25,19,23,3.201409,4
2,1,2,2,0.008502242,2.607553,3.90851,1.70849,15,3,20.49998,27,3,27,1,2,3,25,19,23,3.303731,4
2,1,2,2,0.008502242,2.607553,3.90851,1.70849,15,3,19.99997,27,3,27,1,2,3,25,19,23,3.403079,0
2,1,2,2,0.008502242,2.607553,3.90851,1.70849,15,3,19.49997,27,3,27,1,2,3,25,19,23,3.500825,0
2,1,2,2,8.008503,2.607553,4.30851,1.30849,15,3,18.99997,27,3,27,1,2,3,25,19,23,3.603869,4
2,1,2,2,8.008502,2.607553,4.60851,1.00849,15,3,18.49997,27,3,27,1,2,3,25,19,23,3.702405,0
2,1,2,2,8.008502,2.607553,4.60851,1.00849,15,3,17.99997,27,3,27,1,2,3,25,19,23,3.800753,0
2,1,2,2,7.608503,3.007553,0.6085098,0.008490321,15,3,17.49996,27,3,27,1,2,3,25,19,23,3.901253,1
2,1,2,2,7.108503,3.507552,0.6085098,0.008490321,15,3,16.99996,27,3,27,1,2,3,25,19,23,4.005104,1
2,1,2,2,6.608503,4.007552,0.6085098,0.008490321,15,3,16.49996,27,3.5,27,1,2,3,25,19,23,4.10096,1
2,1,2,2,6.108504,4.507551,0.6085098,0.008490321,15,3,15.99996,27,3.999999,27,1,2,3,25,19,23,4.201165,1
2,1,1,1,5.608504,5.00755,0.6075647,0.007545351,15,3,15.49996,27,4.499999,27,1,2,3,25,19,23,4.303882,1
0,1,1,1,0,5.507551,0.6075647,0.007545351,15,3,14.99995,27,4.999998,27,0,2,3,25,19,23,4.40099,1
0,1,1,1,0,6.007553,0.6075648,0.007545351,15,3,14.49995,27,5.499998,27,0,2,3,25,19,23,4.500495,1
0,1,1,1,0,6.507555,0.6075647,0.007545351,15,3,13.99995,27,5.999997,27,0,2,3,25,19,23,4.605634,1
0,1,1,1,0,7.007556,0.6075647,0.007545351,15,3,13.49995,27,6.499997,27,0,2,3,25,19,23,4.706494,1
0,1,1,1,0,7.507559,0.6075647,0.007545351,15,3,12.99995,27,6.999996,27,0,2,3,25,19,23,4.804549,1
2,1,2,2,3.608495,8.007561,0.6085098,0.008490321,15,3,12.49994,27,7.499996,27,1,2,3,25,19,23,4.90122,1
0,1,2,2,0,8.507562,0.6085098,0.008490321,15,3,11.99994,27,7.999995,27,0,2,3,25,19,23,5.005917,1
0,1,2,2,0,9.007565,0.6085098,0.008490321,15,3,11.49994,27,8.499997,27,0,2,3,25,19,23,5.101212,1
0,1,2,2,0,9.507566,0.6085098,0.008490321,15,3,10.99994,27,8.999999,27,0,2,3,25,19,23,5.202016,1
