NEIGHBORHOOD_UP,NEIGHBORHOOD_DOWN,NEIGHBORHOOD_RIGHT,NEIGHBORHOOD_LEFT,NEIGHBORHOOD_DIST_UP,NEIGHBORHOOD_DIST_DOWN,NEIGHBORHOOD_DIST_RIGHT,NEIGHBORHOOD_DIST_LEFT,COMMAND_CENTER_X,COMMAND_CENTER_Y,AGENT_1_X,AGENT_1_Y,AGENT_2_X,AGENT_2_Y,CAN_FIRE,HEALTH,LIFE_X,LIFE_Y,EXIT_X,EXIT_Y,time,action
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,1,2,21,13,11,23,0.3733333,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,1,2,21,13,11,23,0.4502903,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,1,2,21,13,11,23,0.5844907,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,0,2,21,13,11,23,0.9160869,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,0,2,21,13,11,23,1.146395,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,0,2,21,13,11,23,1.289085,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,0,2,21,13,11,23,1.361283,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,0,2,21,13,11,23,1.408611,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,0,2,21,13,11,23,1.431809,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,0,2,21,13,11,23,1.465137,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,0,2,21,13,11,23,1.499592,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,0,2,21,13,11,23,1.534637,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,0,2,21,13,11,23,1.56953,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,0,2,21,13,11,23,1.619373,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,0,2,21,13,11,23,1.645575,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,0,2,21,13,11,23,1.668107,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,0,2,21,13,11,23,1.711887,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,0,2,21,13,11,23,1.815591,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,27,27,27,0,2,21,13,11,23,2.00203,0
0,1,2,1,0,0.3075551,0.3085001,8.307555,15,3,3,26.1,27,26.1,0,2,21,13,11,23,2.183006,1
0,1,2,1,0,0.407555,0.3085001,8.307555,15,3,3,26,27,26,0,2,21,13,11,23,2.21548,1
0,1,2,1,0,0.5075549,0.3085001,8.307555,15,3,3,25.9,27,25.9,0,2,21,13,11,23,2.238448,1
0,1,2,2,0,0.9075544,0.3085001,0.3085001,15,3,3,25.49999,27,25.49999,0,2,21,13,11,23,2.301763,1
0,1,2,2,0,1.407554,0.3085001,0.3085001,15,3,3,24.99999,27,24.99999,0,2,21,13,11,23,2.413995,1
0,1,2,2,0,1.907554,0.3085001,0.3085001,15,3,3,24.49999,27,24.49999,0,2,21,13,11,23,2.500082,1
0,1,2,2,0,2.407553,0.3085001,0.3085001,15,3,3,23.99999,27,23.99999,0,2,21,13,11,23,2.611081,1
0,1,2,2,0,2.907553,0.3085001,0.3085001,15,3,3,23.49999,27,23.49999,0,2,21,13,11,23,2.717349,1
0,1,2,2,0,3.407552,0.3085001,0.3085001,15,3,3,22.99998,27,22.99998,0,2,21,13,11,23,2.802501,1
0,1,2,2,0,3.907552,0.3085001,0.3085001,15,3,3,22.49998,27,22.49998,0,2,21,13,11,23,2.906518,1
0,1,2,2,0,4.407551,8.3085,0.3085001,15,3,3,21.99998,27,21.99998,0,2,21,13,11,23,3.018267,1
